videoid,name,sub_category,main_category
day2night_17.0,"Time-lapse of a city transitioning from dusk to nighttime: starting with an orange hue from the setting sun, gradually darkening sky with increasing city lights, and finally a fully lit nighttime cityscape with vibrant artificial lighting outlining buildings and streets.",day2night,meteorological
day_09,"Time-lapse of sunset over a port city, transitioning from late afternoon to post-sunset twilight. The sequence captures the sky's evolution from a golden hue to darker shades as the sun sets, reflecting off the water. Cloud coverage and light diminish progressively, creating warm tones, longer shadows, and eventually a twilight atmosphere with darkened clouds.",day,meteorological
day_12,"Time-lapse of a countryside scene where cloud cover and lighting conditions gradually change. The video starts with a well-lit landscape and scattered clouds, progresses to increased cloud density and dimming light, and concludes with the clouds dispersing and sunlight returning to illuminate the town and hills.",day,meteorological
day_16,"Time-lapse of a landscape scene transitioning from day to night: starting with a sunny day over mountains and a lake, moving through a bright afternoon with some clouds, warming into early evening light, turning into a pinkish sunset, darkening to evening with city lights appearing, and ending with a starry night sky illuminated by city lights.",day,meteorological
day_17,"Time-lapse of a sunset transitioning into night: starting with the sun high in the sky, gradually descending and casting orange, pink, and purple hues as it nears and crosses the horizon, culminating in a dark sky with visible stars, indicating the onset of night.",day,meteorological
day_15,"Time-lapse of clouds drifting over an urban city landscape: starting with clouds forming, moving and elongating westward, thinning out, and finally resulting in a largely clear sky with minimal clouds.",day,meteorological
day_13,"Time-lapse of a city's skyline transitioning from day to night: starting with a bright, partly cloudy day, progressing through a warm sunset with an orange sky, deepening twilight, and ending with the skyline fully illuminated by artificial lights reflecting on the water at night.",day,meteorological
day_19,"Time-lapse of a sunset over a city skyline: the progression from bright daylight with the sun high, through stages of sunset with changing sky colors and reflections on water, to twilight with emerging city lights, culminating in a fully dark sky with illuminated cityscape.",day,meteorological
day_18,"Time-lapse of the transition from dusk to nightfall in an urban cityscape centered on Taipei 101. The video shows the gradual darkening of the sky and the increasing prominence of city lights, culminating in a fully dark night with Taipei 101 and surrounding buildings brightly illuminated.",day,meteorological
day_14,"Time-lapse of a sunset over a bridge: the sun descends from high in the sky, progressively lowering and casting different shades of light. It touches the horizon, casting long reflections, and continues to descend until it sets completely, leaving the bridge silhouetted against a darkening sky.",day,meteorological
decompose_02,"Time-lapse of a pig carcass decomposing through various stages: starting fresh, progressing to bloated with abdominal gas accumulation, marbled skin, and initial skin slippage, reaching active decay with insect activity and body deflation, and finally showing significant breakdown and increased insect presence.",decompose,physical
day_20,"Time-lapse of sunlight movement over a cathedral from early to late afternoon. Initially, the cathedral is mostly in shadow. Gradually, sunlight illuminates the upper towers, then progresses down the facade. By the end, the entire front is bathed in light, with long shadows indicating late afternoon.",day,meteorological
decompose_03,"Time-lapse of a fish decomposing over 5 days: starts fresh, showing slight discoloration by 19 hours, evident discoloration by 38 hours, increased breakdown and fluid oozing by 3 days, and advanced decomposition with significant breakdown and fluid accumulation by 5 days.",decompose,physical
decompose_01,"Time-lapse of a rodent's decomposition on moist soil, showing the carcass from initial death to near complete breakdown. Beginning with a fresh carcass, the video progresses through stages of fur slippage, skin deterioration, and defleshing, culminating in mostly skeletal remains with minimal fur left.",decompose,physical
decompose_10,"Time-lapse of a watermelon slice decomposing: starting fresh, showing slight dehydration, early mold growth, significant mold coverage, flesh breaking down, heavy decomposition, advanced mold growth, and nearly complete decomposition with liquefying flesh and rind.",decompose,physical
decompose_06,"Time-lapse of an orange decomposing over 86 days: starting fresh, showing minimal changes by Day 11, darkening and pooling liquid by Day 22, significant mold by Day 33, extensive mold by Day 44, heavily decomposed with thick mold by Day 55, almost fully covered in mold and shrunken by Day 66, and fully decomposed with significant mold and liquid by Day 86.",decompose,physical
